CNPJ;Endereço;DATA DA SITUAÇÃO ESPECIAL;SITUAÇÃO ESPECIAL;CORREIO ELETRÔNICO;FAX;DDD DO FAX;TELEFONE 2;DDD 2;TELEFONE 1;DDD 1;MUNICÍPIO;UF;CEP;CNAE FISCAL SECUNDÁRIA;CNAE FISCAL PRINCIPAL;DATA DE INÍCIO ATIVIDADE;PAIS;MOTIVO SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;NOME FANTASIA;IDENTIFICADOR MATRIZ/FILIAL
34853491000135;RUA SERAPHIM ANTONIO TORRES 1071  JARDIM BELA VISTA III;"";"";MSP_MI@HOTMAIL.COM;"";"";"";"";81642360;17;6489;SP;15863050;"";7319002;20190912;"";00;20190912;"";1
41507291000196;RODOVIA SC 350 0       KM 8 CERRO NEGRO;"";"";CONTATO@CONTABILIDADEITUPORANGA.COM.BR;"";"";"";"";91994647;47;8167;SC;88400000;"";2342702;20210408;"";00;20210408;CERAMICA CERRO NEGRO;1
60964492000167;RUA TRES 53 CASA A VILA OLIVEIRA;"";"";THIAGOLOPES09782@GMAIL.COM;"";"";"";"";88123806;38;4865;MG;39401128;4729699;4712100;20250522;"";00;20250522;"";1
40309175000108;RUA PRINCESA IZABEL (LOT N SRA DO SOCORRO) 137  BATINGAS;"";"";FERNANDO-FDS7@HOTMAIL.COM;"";"";"";"";99599989;82;2705;AL;57317581;0159802,4789004,8011102,9609208;9609207;20210108;"";00;20210108;GUNS GAROA;1
58681486000150;RUA DO MAROLO 130 LETRA B MONTE VERDE;"";"";RAISSAKAREMMATEUS@GMAIL.COM;"";"";"";"";84484073;35;4943;MG;37120000;"";7319002;20250107;"";00;20250107;"";1
55574994000141;10A RUA GIL VIEIRA LEITE 995  AEROPORTO;"";"";GABIRIBEIROLEITE@GMAIL.COM;"";"";"";"";99787881;22;5843;RJ;28300000;"";5611203;20240618;"";00;20240618;"";1
45400135000182;RUA DR JOAO BATISTA DE LACERDA 27  QUARTA PARADA;"";"";ATENDIMENTOINKFARM@GMAIL.COM;"";"";"";"";98120356;11;7107;SP;03177010;4645101,4772500,4773300,6319400,9609206;4789099;20220222;"";00;20220222;INK FARM;1
61040402000104;RUA OSMUNDO MARQUES 387 ANEXO C SAO FRANCISCO;"";"";AYLTONSY27@GMAIL.COM;"";"";"";"";81112971;73;3573;BA;45655076;4789099,4723700,4721103,4755502,4721102,4724500,1052000,4772500,4789004,1069400,4789005;5612100;20250528;"";00;20250528;"";1
11281691000165;RUA CLETO CAMPELO 115  CENTRO;"";"";"";"";"";"";"";37911339;87;2501;PE;55310000;4755503,4763601,4772500,4755502,4789001,4721104,4713002;4781400;20091005;"";00;20091005;O BOTTECO;1
38156419000100;RUA DA LINHA DOUTOR MANOEL 5871  AREIA DE CIMA;"";"";ABREU.CONCRETOS@GMAIL.COM;"";"";"";"";88249181;75;3941;BA;45310000;4744004;2330399;20200819;"";00;20200819;ABREU PRE-MOLDADOS;1
38242015000139;10A RUA TREZE DE MAIO 275 CASA AUXILIADORA;"";"";ROGERBECK08@GMAIL.COM;"";"";"";"";99519725;51;8817;RS;96640000;7420004,7420002,7420001;5912099;20200827;"";00;20200827;"";1
59042017000154;PRACA MARCILIO DIAS 53 SALA  301                       EDIFICIO PAISSANDU CENTRO;"";"";MIGUEL.CHIANCA@CCNDISTRIBUIDORA.COM.BR;"";"";"";"";25231216;22;5867;RJ;28625090;6190699,7311400,7319002;7319003;20250122;"";00;20250122;SMARKETING;1
44431059000100;RUA DOUTOR HERMES LIMA 45  EDSON QUEIROZ;"";"";LEGALIZACAO@CONTAMEDICA.COM.BR;"";"";"";"";91429335;85;1389;CE;60811570;8599604,8599699,8610101,8610102,8630502,8640299;8630503;20211130;"";00;20211130;FROTA E ROCHA SERVICOS MEDICOS;1
01167013000112;AVENIDA MARIANTE 288 CJ 1312 RIO BRANCO;"";"";"";"";"";"";"";"";"";8801;RS;90430180;"";8690999;19960424;"";00;20050827;"";1
58834571000101;ESTRADA DO VIEGAS 722  SENADOR CAMARA;"";"";CAROLINACASATI1206@GMAIL.COM;"";"";"";"";96611232;21;6001;RJ;21832006;"";4789099;20250113;"";00;20250113;"";1
03557892000114;RUA HUMAITA 86  CENTRO;"";"";SECRETARIA@COLEGIOBARAODELIMEIRA.COM.BR;"";"";"";"";34416952;19;6639;SP;13480110;"";8520100;19991217;"";00;20051103;COLEGIO BARAO DE LIMEIRA;1
51174990000115;RUA BELA VISTA DE GOIAS 261  VILA BARROS;"";"";JANAINA.SILVA1985@OUTLOOK.COM;"";"";"";"";54240617;11;6477;SP;07193090;5229099;4930201;20230625;"";00;20230625;"";1
05417903000196;AVENIDA 21 1.513  CENTRO;"";"";"";"";"";"";"";"";"";4683;MG;38300120;"";8610101;20021127;"";00;20051103;"";1
34488218000159;RUA PASTOR LUIZ LAURENTINO 523 FUNDOS MATARUNA;"";"";FERNANDA_SOURIB@HOTMAIL.COM;"";"";"";"";27781420;22;5825;RJ;28860000;4789002,4742300,4789099,4744003,4723700,4713002,4781400,9609208,9609207,4759899,4755502,0159802,4744099,4789004,4789005;7319002;20190809;"";00;20190809;"";1
52877498000179;"RUA S 1 1015 QUADRA 1A;LOTE 1 AO 16;QUIOSQ DENTRO DO STORE SETOR BELA VISTA";"";"";RAFAQUINTD@GMAIL.COM;"";"";"";"";82334455;62;9373;GO;74823420;4752100,9512600,4757100;4751201;20231113;"";00;20231113;"";1
58184807000101;RUA DAS MAGNOLIAS 445  JARDIM PRIMAVERA;"";"";SSNTOSSORAIASANTOS255@GMAIL.COM;"";"";"";"";81167385;13;6475;SP;11432320;"";5620101;20241121;"";00;20241121;"";1
39243658000160;RUA SETE QUEDAS 100  VILA MARIA EUGENIA;"";"";ANIBALSIQUEIRAJUNIOR@GMAIL.COM;"";"";"";"";94878340;19;6291;SP;13050155;4322301,4399103,4330404;4321500;20200929;"";00;20240926;"";1
57070964000123;AVENIDA LUIZ DO PATROCINO FERNANDES 36  VILA DOMINGUINHO;"";"";GRUPODOLIVEIRACONTABILIDADE@GMAIL.COM;"";"";"";"";42101264;11;7243;SP;18114000;4781400,4782201;7810800;20240829;"";00;20240829;NOVA COMERCIO DE ROUPAS E CALCADOS;1
49509095000162;RUA MANOEL ALVES GONDIM 670  NOSSA SENHORA APARECIDA;"";"";RELIPENSSESOUZA@GMAIL.COM;"";"";"";"";93007441;67;9141;MS;79180000;4322301;4399103;20230207;"";00;20230207;"";1
46833304000130;RUA MANUEL MACHADO 444  VAZ LOBO;"";"";CONTATO@FORTECONTABEIS.COM.BR;"";"";"";"";41467433;21;6001;RJ;21361090;5320202,5611201;9602502;20220620;"";00;20220620;"";1
52890338000160;RUA DIDI PACHECO 948  COLINA;"";"";CLAUDIAORESTESPAPKE@GMAIL.COM;"";"";"";"";85174246;51;8685;RS;92700780;"";4772500;20231114;"";00;20231114;"";1
76418466000173;RUA ARY BARROSO S N  ;"";"";IPORACLUBEDECAMPO@HOTMAIL.COM;"";"";"";"";36523966;44;7605;PR;87560000;9493600,9499500;9430800;19740807;"";00;20051103;"";1
08761904000141;RUA FAGUNDES DOS REIS 452 SALA  02 CENTRO;"";"";legalizacao@planaconpf.com.br;"";"";"";"";33113535;54;8785;RS;99010070;4781400,9602501,9602502,4789001;4772500;20070404;"";00;20070404;RACCO PASSO FUNDO;1
54415052000158;RUA MANOEL FERRAZ DE CAMPOS SALLES - D 461 CASA SAO CRISTOVAO;"";"";JAQUE.BRITES99@GMAIL.COM;"";"";"";"";88010942;49;8081;SC;89804027;"";9602501;20240321;"";00;20240321;"";1
58247358000101;RUA UMBU 00093  CAMPO GRANDE;"";"";REGISTROS.12@PPFBRAZIL.COM.BR;"";"";"";"";96067236;21;6001;RJ;23070120;"";7500100;20241127;"";00;20241127;MAJIA AKIBA FISIATRIA E ACUPUNTARA VETERINARIA;1
61152412000131;AVENIDA JORGE AMADO 1565 SALA  04 E 06 JARDINS;"";"";EDU.TOP@ICLOUD.COM;"";"";00000000;0000;98216188;79;3105;SE;49025330;7740300,8599699;8593700;20250604;105;00;20250604;UBUNTU EMPREENDIMENTOS;1
36966617000103;TRAVESSA ANTONIO MANOEL PRUDENCIO 157  VILA MOEMA;"";"";CONTATOANABUSS@GMAIL.COM;"";"";"";"";91214593;82;8367;SC;88705140;"";7319002;20200420;"";00;20241024;"";1
58602620000180;ESTRADA BR 158 540       SALA 106 RENASCENCA;"";"";CANGURUMTCONSTRUCAO@GMAIL.COM;"";"";00000000;0000;99072846;55;8841;RS;97030715;4649401,4679699,4672900,4673700,4662100,4661300,4742300,4744001,4744002,4753900;4744099;20250102;105;00;20250102;CANGURU;1
59059146000155;RUA LAURIVAL CUNHA 332  CENTRO;"";"";TENDASESPADARTE@GMAIL.COM;"";"";"";"";82118750;91;0425;PA;68445000;7721700,7729202,7732202;7739003;20250123;"";00;20250123;"";1
55356819000188;"AVENIDA SARA ZIRLIS 134 APT BLOCO 1;APT VILA LUTECIA";"";"";JULIANO.KELVINKELVIN@GMAIL.COM;"";"";"";"";98446601;11;7057;SP;09130220;"";4930201;20240602;"";00;20240602;"";1
52600774000157;RUA JOSE CORREIA LIMA 212 CASA 304 JARDIM FELICIDADE (ZONA OESTE);"";"";ELIS07REIS@GMAIL.COM;"";"";"";"";53402808;11;7107;SP;05143320;5819100,8219999;8599699;20231020;"";00;20231020;"";1
48430885000195;RUA ESTRELAS DE ATENAS 23  VILA NOVA GALVAO;"";"";JULIANOT.PARUCCI@HOTMAIL.COM;"";"";"";"";63137361;11;7107;SP;02280260;5320202;5229099;20221027;"";00;20221027;"";1
11478459000111;RUA SANTA LUISA 167  MARACANA;"";"";DEZICOPEREIRA@GMAIL.COM;"";"";"";"";99362728;21;6001;RJ;20550155;1096100;4330404;20100121;"";00;20100121;"";1
57065536000102;AVENIDA PEDRO DE SOUZA LOPES 799 GALPAO1 VILA GALVAO;"";"";MARIACLARABOTELHO22@GMAIL.COM;"";"";"";"";43782378;11;6477;SP;07074000;4687703,4751201,4785799;4687702;20240829;"";00;20240829;MALI BRASIL RECICLAGEM;1
34868581000108;RUA INGAS 43 LOJA  01 ELDORADO;"";"";ATENDIMENTO@VITAECENTER.COM.BR;"";"";25669090;31;33951108;31;4371;MG;32315120;7490104,8299799,8610101,8630502,8630504;6629100;20190913;"";00;20190913;SUPER CARD SAUDE;1
41030096000118;AVENIDA FIORI GIGLIOTI 692  JARDIM SERRA AZUL;"";"";LAYNI.DECO@HOTMAIL.COM;"";"";"";"";33924491;16;6163;SP;14806683;"";9602502;20210301;"";00;20210301;"";1
59526300000151;RUA ARTUR AVELINO MACHADO 530 SALA 04 JARDIM DAS BANDEIRAS;"";"";ELISDELPASSOS@HOTMAIL.COM;"";"";"";"";81720351;19;6291;SP;13051140;9001906,9511800,9602501,4751201,1412601,4763602,4763601;4781400;20250218;"";00;20250218;"";1
07156335000142;ESTRADA VELHA DE MONTE GORDO S/N  MONTE GORDO (MONTE GORDO);"";"";EMAUS.ORG@HOTMAIL.COM;"";"";36747223;71;36747045;71;3413;BA;42839796;8630502,9430800;8800600;20041220;"";00;0;"";1
59484843000153;"RUA PRAIA AREIA PRETA 70 CASA CASA;ANDAR 0 MURIBECA";"";"";GABRIELMENESESSZ@GMAIL.COM;"";"";"";"";92310223;81;2457;PE;54350634;"";4330404;20250215;"";00;20250215;"";1
54423269000100;RUA GUAIBA 451  SANTA ISABEL;"";"";DEKO191286@GMAIL.COM;"";"";"";"";99503074;51;8963;RS;94480315;"";5320201;20240321;"";00;20240321;"";1
58138699000130;TRAVESSA BRAHMS 62  ALEIXO;"";"";LUCASASSIS13@GMAIL.COM;"";"";"";"";82385265;92;0255;AM;69060230;5320202,6190699;9511800;20241118;"";00;20241118;"";1
50183588000134;RUA DIREITA DE SANTO ANTONIO 504 CASA SANTO ANTONIO;"";"";OSCARETZ@GMAIL.COM;"";"";"";"";96313940;71;3849;BA;40301280;5811500,4789003,8599699,4724500,0159801,5611201,8230001,5611205,8230002,1091101;8593700;20230403;"";00;20230403;"";1
56097809000138;RUA BEGONIA 587  CAMPINA DA BARRA;"";"";CF0081119@GMAIL.COM;"";"";"";"";85072918;41;7435;PR;83709320;"";4321500;20240726;"";00;20240726;"";1
49242117000170;RUA TRES 118 CONJ WONA;"";"";ELENILSONBATERISTAMIRV@GMAIL.COM;"";"";"";"";74195124;21;2909;RJ;26175260;9521500,4321500;8020002;20230118;"";00;20230118;"";1
41590804000175;RUA FRANCISCA SILVA ARAUJO 78 CONJ MARGARIDA MAIA;"";"";LORECICRISPIMDASILVA@GMAIL.COM;"";"";"";"";96640030;18;6935;SP;19780000;4322301,4330402,4330404;4399103;20210415;"";00;20210415;"";1
32546722000132;RUA NAZARE 0 QUADRA 1B LOTE 34 SETOR ESTRELA DALVA;"";"";MOTOLE15@GMAIL.COM;"";"";"";"";99564979;62;9373;GO;74475274;7739099,4742300,4541206,4744003,4759899,4754703,4744001,4744099,4789005;4321500;20190124;"";00;20190124;"";1
33807470002083;AVENIDA GOV ROBERTO SILVEIRA 540 LOJAS 272/273 2PISO CENTRO;"";"";"";"";"";"";"";"";"";5869;RJ;26210000;"";4781400;19960507;"";00;20230315;TEMPER;2
04644030000272;AVENIDA JOSE BEZERRA SOBRINHO S/N  CENTRO;"";"";"";"";"";"";"";36762772;81;0558;PE;55578000;4753900,4755503,4772500,4723700,4752100;4754702;20091103;"";00;20240207;"";2
52743833000146;10A RUA ALBERTO FERNANDES 3461  GETULIO VARGAS;"";"";VERA2013RODRIGUES@GMAIL.COM;"";"";"";"";99958400;53;8629;RS;96450000;"";3314712;20231101;"";00;20231101;"";1
38544997000113;RUA AFONSO HENRIQUE 1184  MESSEJANA;"";"";LOPES.CANDEA@GMAIL.COM;"";"";"";"";86918591;85;1389;CE;60841380;4741500;4744099;20200918;"";00;20200918;"";1
38123856000127;RUA WATKINS GLEN 465  INTERLAGOS;"";"";PROLUCRORH@OUTLOOK.COM;"";"";"";"";84327981;45;7493;PR;85814325;4930204;4930202;20200817;"";00;20200817;WINCK TRANSPORTES;1
08456806000524;CHACARA NOSSA SENHORA APARECIDA S/N  CORREGO DO ESCONDIDO;"";"";OTAVIODEALMEIDA2022@GMAIL.COM;"";"";36312063;17;96123653;17;7049;SP;15780000;0111301,0111302,0119905;0151201;20231004;"";00;20231004;"";2
51936098000124;"RUA ERNESTA PELOSINI 145 ANDAR 17;APT 176;BLOCO B NOVA PETROPOLIS";"";"";PIETRA_FRANCA@OUTLOOK.COM;"";"";"";"";41782881;11;7075;SP;09771220;4742300,4789099,4713002,4763601,8219999,4789007,3321000;4751201;20230824;"";00;20230824;"";1
46592636000170;RUA CORREGO NOVO 107  JARDIM LEBLON;"";"";MEUCNPJ@CONTABILIZEI.COM.BR;"";"";"";"";96869828;41;4123;MG;31540410;6201501,6201502,6202300,6204000,6209100;6311900;20220530;"";00;20220530;ANALYTICS HUB;1
32666462000139;RUA TAPAJOS 551  LOTEAMENTO CAMPOS DO IGUACU;"";"";GRCONSTRUTORAFOZ@GMAIL.COM;"";"";99125068;45;99624299;45;7563;PR;85857200;4120400,4321500,4330404,4330405,4399103,7112000;4330499;20190205;"";00;20190205;GR CONSTRUTORA;1
56706069000190;RUA SAO LEOPOLDO 1881  SAO CAETANO;"";"";EZEQUIELBARBOSAFREITAS@GMAIL.COM;"";"";"";"";88530237;73;3597;BA;45607105;4752100,4781400,7319002,4759801,4754702,4755503,4782202,3321000;4321500;20240814;"";00;20240814;"";1
28053296000390;RUA FREI A DO DESTERRO 326 338 NOVA GAMELEIRA;"";"";"";"";"";"";"";"";"";4123;MG;30670565;"";4729601;19910712;"";00;20051103;"";2
03836429000101;RUA CRISTOVAO COLOMBO 618  INTERLAGOS;"";"";PBCONTABILIDADE@HOTMAIL.COM;"";"";"";"";32641523;27;5663;ES;29903070;4755501,4754702,4759801,4755502,4754701;9529105;20000522;"";00;20051103;"";1
48819588000136;RUA RAQUEL PRADO 1307  VISTA ALEGRE;"";"";COMERCIAL@TECONTECNICA.COM.BR;"";"";"";"";33386168;41;7535;PR;80520290;"";7112000;20221206;"";00;20221206;CONSORCIO SPTL;1
42779265000180;RUA ANTONIO JOSE RODRIGUES 230  JARDIM MIRASSOL;"";"";PAULOALVES9600@GMAIL.COM;"";"";"";"";92924779;19;6291;SP;13069500;4930204,4930201;4930202;20210719;"";00;20210719;"";1
59962273000160;RODOVIA ENGENHEIRO RENE BENEDITO DA SILVA 200 LOJA  39 SAO JOAO;"";"";GABRIELLSANTOS737106@GMAIL.COM;"";"";"";"";47731438;11;6551;SP;06683000;4789099,9512600;4752100;20250318;"";00;20250318;ICELL IMPORTS;1
50970298000130;"RUA CYRO BUENO 501 CASA CONDOMINIO ;COND CASA JARDIM MORUMBI";"";"";BRUHPIRES@HOTMAIL.COM;"";"";"";"";39163744;18;6929;SP;19060560;"";5620102;20230607;"";00;20230607;"";1
58632739000104;RUA CARLOS MATOS 0  PARQUE JOAO PESSOA;"";"";LIBIAFRANKLIN@GMAIL.COM;"";"";"";"";92930030;21;5833;RJ;25220010;"";4772500;20250105;"";00;20250105;"";1
07309770000160;ESTRADA DA SERRA GRANDE S/N.  LINHA SERRA GRANDE;"";"";"";"";"";"";"";2868160;54;8681;RS;95670000;4930204,4724500;4930202;20050408;"";00;20050408;MANUEL KAPPES PRODUTOS COLONIAIS;1
55818510000162;RUA BRASILIA 00058       APT 102 BARRA DA TIJUCA;"";"";FERNANDO.ROSA.BRITOO@GMAIL.COM;"";"";"";"";91872595;21;6001;RJ;22620390;6821801,7112000,7119704;4399101;20240705;"";00;20240705;"";1
02152193000121;RUA DR. MURTINHO 124  BOM JESUS;"";"";valeria@bonamigocontabilidade.com.br;"";"";"";"";32282107;51;8801;RS;91420070;7112000,2593400,4744099,4399102,4292802,4649401;4120400;19971002;"";00;20051103;METAL SEGURO - ESTRUTURAS E MONTAGENS LTDA;1
42597270000171;RUA AURELIANO LESSA 43  RAMOS;"";"";VINICIOJRCONTABILIDADE@GMAIL.COM;"";"";"";"";97678721;22;6001;RJ;21060080;"";9511800;20210706;"";00;20240725;"";1
49856717000129;RUA NORUEGA 183  NOVO HORIZONTE;"";"";LULOPES81@HOTMAIL.COM.BR;"";"";"";"";99160628;33;4367;MG;35240000;3299099,4530704,4530705,4732600,5223100,7711000;4511102;20230308;"";00;20230308;"";1
57449846000120;RUA ORLANDO AGUIAR DE OLIVEIRA 319  JARDIM SANTA INEZ;"";"";IDHSPRAYARTE@GMAIL.COM;"";"";"";"";99999999;15;6547;SP;18210750;"";8592999;20240926;"";00;20240926;"";1
48317411000131;AVENIDA DOM ROMUALDO COELHO SN LOTE  333                 QUADRA398 VILA DOS CABANOS;"";"";CLAUDIO.CUNHA@IEPAM.COM.BR;"";"";"";"";91464380;91;0425;PA;68447000;4712100,4781400,4789005,8511200,8512100,8513900,8532500,8533300,8541400,8593700,8599603,8599604,8599699;4761003;20221017;"";00;20221017;DI TUDO;1
57834172000188;AVENIDA ANDRE ANTONIO MAGGI 7077  RESIDENCIAL DAS ACACIAS;"";"";LLAUER@HOTMAIL.COM;"";"";"";"";96000000;65;8985;MT;78553261;8630599;8630503;20240706;"";00;20240706;"";1
39557341000106;AVENIDA SATURNINO RANGEL MAURO 1552  PRAIA DE ITAPARICA;"";"";RHAPOIO2@CONDOMINIUS-ES.COM.BR;"";"";"";"";31495009;27;5703;ES;29102032;"";8112500;20140319;"";00;20140319;EDIFICIO BUGATTI;1
55429331000133;RUA JOSE RODRIGUES DOS SANTOS 1013 QUADRA22E                 LOTE  8 JARDIM PITALUGA;"";"";CAVALCANTEJULIANA49@GMAIL.COM;"";"";00000000;0000;92027194;66;9035;MT;78603636;6821802;6821801;20240606;105;00;20240606;JCAVALCANTE;1
32406554000180;1A AVENIDA Edith Pretiman Moreira 315  Bal. Gaivotas;"";"";lojasantospapelariaebazar@bol.com.br;"";"";"";"";34291620;13;6543;SP;11740000;4330405,4330404,4322301,4330402;4399103;20190110;"";00;20190110;"";1
42021773000447;SITIO SANTA LUCIA S/N  QUEIMADA;"";"";VENANCIOESCRITORIO@GMAIL.COM;"";"";"";"";96451147;17;6555;SP;14900000;"";0115600;20231106;"";00;20231106;"";2
52803845000119;RUA 1001 456  SETOR PEDRO LUDOVICO;"";"";ARQ.ANDRYNE@GMAIL.COM;"";"";"";"";81448708;62;9373;GO;74820140;"";8219999;20231107;"";00;20231107;"";1
55753773000130;RUA SANTA ANGELICA 11  JARDIM NAIR;"";"";SOUSASANDRO582@GMAIL.COM;"";"";"";"";46251601;11;7107;SP;08071250;"";4399103;20240701;"";00;20240701;"";1
48379736000149;CHACARA ROSA MISTICA S/N  TIJUCO PRETO;"";"";FABIORIEMMA@HOTMAIL.COM;97730683;15;"";"";97730683;15;6557;SP;18480000;0111302;0151201;20221021;"";00;20221021;"";1
50501133000110;AVENIDA JOAO XXIII - DE 0302/303 A 4200/4201 950 APT 203 SANTA CRUZ;"";"";ALESSANDRA.TRABALHO@HOTMAIL.COM;"";"";"";"";33000010;21;6001;RJ;23560352;"";5611205;20230501;"";00;20230501;"";1
41323815000199;RUA OUREM 112  SAN MARTIN;"";"";REFORCOAPRENDERMAISREC@OUTLOOK.COM;"";"";"";"";99685102;81;2531;PE;50761340;"";8599699;20210323;"";00;20210323;"";1
36252677000164;RUA ALGA MARINHA 767 GALPAO JARDIM GUANABARA;"";"";FELIPPEBORGES02@GMAIL.COM;"";"";"";"";82697292;31;4123;MG;31742266;4520001;4732600;20200205;"";00;20200205;"";1
52825824000102;AVENIDA MANOEL JACINTO NETTO 7900  RESIDENCIAL ZANETTI;"";"";FAMILIACONTABILIDADE@HOTMAIL.COM;"";"";"";"";37200000;16;6425;SP;14412330;5611205,9319199;5611201;20231108;"";00;20231108;PESQUE PAGUE E PETISCARIA TAMBAQUI LTDA;1
07166633000113;RUA ANTONIO GIL VELOSO 420  CENTRO;"";"";NOSSALOJAINFO@GMAIL.COM;37291889;27;"";"";37291083;27;0764;ES;29665000;4752100,4757100,4742300,4744001,9511800,9521500,4753900,4754701,4761003;4751201;20050104;"";00;0;NOSSA LOJA;1
54261107000112;RUA CONDE DE IRAJA 184 APT 122 VILA MARIANA;"";"";TMLOBO@ME.COM;"";"";"";"";35676615;11;7107;SP;04119010;3299099;4789001;20240310;"";00;20240310;"";1
40173186000103;ESTRADA GUILHERMINO MARTINHO 20 CONJ DA CERVEJARIA PEDRO DO RIO;"";"";RAFAELA.OLLIVE@GMAIL.COM;"";"";"";"";92530394;24;5877;RJ;25755130;"";7319002;20201221;"";00;20201221;"";1
50708141000131;RUA PRIMEIRO DE MAIO 67  CENTRO;"";"";CONTABILIDADEATOS22@GMAIL.COM;"";"";"";"";81382260;81;2357;PE;54505450;4929901,4929902;4923001;20230517;"";00;20230517;THALE TAXI;1
42953641000100;RUA LAURO MUELLER 20 APT   41 JARDIM BLUMENAU;"";"";JULIANA@MERCADAL.NET;"";"";"";"";91527702;47;8047;SC;89010380;6311900,7020400,8211300,8219999;7320300;20210802;"";00;20210802;M-LABS;1
42388851000101;RUA SAO BORJA 203  VILA CELIA;"";"";COMERCIALSAOBORJA@HOTMAIL.COM;"";"";"";"";33526140;67;9051;MS;79022360;3314711,4520001,4520003,4520004,4530703,4530705,4614100,4732600,4930202,4930203,4930204;3314712;20210618;"";00;20210618;COMERCIAL SAO BORJA;1
01164746000101;RUA OLIVEIRA ALVARES 51 E S R OLI CESAR 315 IRAJA;"";"";"";"";"";"";"";"";"";6001;RJ;21235160;4662100;4663000;19960408;"";00;20211119;"";1
54190119000101;AVENIDA SAO BERNARDO 335  SERRARIA;"";"";JULIANO_STU@HOTMAIL.COM;"";"";"";"";71736805;11;6377;SP;09981010;"";5229099;20240305;"";00;20240305;"";1
11962616000160;ESTRADA DO CAMPO LIMPO 6520  PIRAJUSSARA;"";"";PINROLE@GMAIL.COM;"";"";"";"";65470940;11;7107;SP;05787000;5811500,5813100,5920100,7420001,8592999,8599604,9001906,9001999,9329899;8230001;20100519;"";00;20100519;PIN ROLE INVENCOES;1
40144017000137;RUA DOMINGOS DE MORAIS 348 CONJ 512  LADO PAR VILA MARIANA;"";"";BRUNADINIZPUBLICIDADE@GMAIL.COM;"";"";"";"";98763413;31;7107;SP;04010000;4781400,4759899,1340599;5912099;20201217;"";00;20201217;"";1
45249954000170;RUA MONTE CASTELO 173 CONJ ALECRIM;"";"";DGSDANY@HOTMAIL.COM;"";"";"";"";88567611;27;5703;ES;29118155;9529199,4781400,1412602;4729699;20220211;"";00;20220211;"";1
32020428000192;RUA OSCAR FREIRE 1500 APT   61 PINHEIROS;"";"";MARACAI.ADM.PART@GMAIL.COM;"";"";"";"";45088021;11;7107;SP;05409010;6462000,6822600,8291100;7020400;20181114;"";00;20181114;MARACAI ADMINISTRACAO;1
49311229000136;AVENIDA SEBASTIAO AMORETTI 2929  CRUZEIRO DO SUL;"";"";CRISGSLAVIERO@HOTMAIL.COM;"";"";"";"";80301860;51;8927;RS;95601440;4729699;7319002;20230124;"";00;20230124;"";1
59364647000145;ACESSO SITIO FLORIANO SN  ZONA RURAL;"";"";SOUZALIMA1222@GMAIL.COM;"";"";"";"";93333887;83;2067;PB;58117000;5229099;4930202;20250208;"";00;20250208;"";1
59344985000115;SITIO ACARAPE SN  ZONA RURAL;"";"";STUDIOFITNESSALINELEMOS@GMAIL.COM;"";"";"";"";92358371;88;1569;CE;62320970;"";9313100;20250207;105;00;20250207;"";1
46068712000143;RUA ARNILDO GEISS 381 QUADRA02                  LOTE  13 INDUSTRIAL II;"";"";GUILHERME21@HOTMAIL.COM;"";"";"";"";99405979;19;0097;MT;78643000;4729699,4763602,5611203,9311500;9313100;20220418;"";00;20220418;OREON ACADEMIA;1
57835927000169;RUA SEIS-A 401  SETOR NORTE;"";"";JROSENVAL@GMAIL.COM;"";"";"";"";97807186;34;4683;MG;38300242;4744004,4744099;4399103;20241024;"";00;20241024;"";1
47563273000108;"RUA POTIRAGUA S/N QUADRA 5A;LOTE 12 LOTEAMENTO JARDIM BRASILIA PERNAMBUES";"";"";CONTATOBAYAGENCY@GMAIL.COM;"";"";"";"";81693924;71;3849;BA;41100160;7319002,5813100,8219999;5819100;20220815;"";00;20220815;"";1
89284079000133;ESTRADA ARVORENZINHA S/N KM 3 VILA DAME;"";"";"";"";"";"";"";"";"";8531;RS;96405010;4634602,4634699;4634601;19921210;"";00;20040612;"";1
49996076000108;RUA VITAL BRASIL 72 CASA  B VILA EMBARE;"";"";BELLAPARMAVALINHOS@BOL.COM.BR;"";"";"";"";39299593;19;7225;SP;13271190;"";5611201;20230320;"";00;20230320;RESTAURANTE BELLA PARMA;1
35660966000130;RUA NECO ARAUJO 20       B CENTRO;"";"";CONTJF@UAI.COM.BR;"";"";"";"";32312716;38;4171;MG;39330000;5611201;4723700;20191129;"";00;20191129;"";1
11689715000110;RUA MONTE CRISTA 201  GUANABARA;"";"";sergioeletricista.s@gmail.com;"";"";"";"";34382483;47;8179;SC;89207230;8599604;4321500;20100316;"";00;20100316;"";1
45974295000135;RUA INACIA MARIA DO ROSARIO 94  CENTRO;"";"";MARCIA12SL@HOTMAIL.COM;"";"";"";"";37742145;31;4869;MG;35628000;4930204,4930201;4930202;20220409;"";00;20220409;LM ORIONE TRANSPORTES;1
50187784000187;RUA BOA VISTA 350 SALA 01 BIQUINHAS;"";"";XFRANCISCO812@GMAIL.COM;"";"";"";"";88198010;37;5285;MG;37928000;"";4399103;20230403;"";00;20230403;"";1
61287546004238;RUA DO PASSEIO 229  CENTRO;"";"";PATRIMONIO@PAULUS.COM.BR;55793627;11;50873700;11;50873706;11;0921;MA;65015370;"";4761001;20060511;"";00;20060511;PAULUS LIVRARIA;2
