CNPJ;Endereço;DATA DA SITUAÇÃO ESPECIAL;SITUAÇÃO ESPECIAL;CORREIO ELETRÔNICO;FAX;DDD DO FAX;TELEFONE 2;DDD 2;TELEFONE 1;DDD 1;MUNICÍPIO;UF;CEP;CNAE FISCAL SECUNDÁRIA;CNAE FISCAL PRINCIPAL;DATA DE INÍCIO ATIVIDADE;PAIS;MOTIVO SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;NOME FANTASIA;IDENTIFICADOR MATRIZ/FILIAL
36601044000114;RUA DR OTTO BRODT FILHO 882  JOAO LANDEL;"";"";"";"";"";"";"";99982615;53;8873;RS;96225000;"";1091102;20200309;"";00;20200309;"";1
20237951000196;RUA MONTE ALEGRE 428 CONJ  64 PERDIZES;"";"";"";"";"";"";"";26140268;11;7107;SP;05014000;6463800,6810201,6810202;4110700;20140513;"";00;20140513;VIRTUS INC;1
15615144000391;TRAVESSA PROJETADA 42 23B  VILA SINHA;"";"";"";"";"";"";"";80600707;91;0433;PA;68600000;2512800,2542000,2593400,2599301,3314706,3701100,3702900,3811400,4120400,4212000,4213800,4222701,4292801,4299501,4311802,4313400,4321500,4322301,4322302,4322303,4329101,4330402,4330403,4330404,4330405,4330499,4399103,4399105,4744005,7112000,7711000,7719599,7732201,8122200,9529105;4744099;20201103;"";00;20201103;PLENA CIMENTOS;2
32008494000147;1A AVENIDA Presidente Vargas 534 SALA Centro;"";"";anapaulafw3@hotmail.com;"";"";"";"";36711690;51;8569;RS;96180000;"";4773300;20181113;"";00;20181113;"";1
07946178000179;QUADRA 10 MR 17 10 SALA  A SETOR NORTE;"";"";EFATA.COMERCIAL24@GMAIL.COM;"";"";"";"";91143115;61;9595;GO;73751172;4520001,4520002,4520003,4520004,4520005,4520006,4520007,4520008,4721103,4724500,4729699,4741500,4742300,4743100,4744001,4744003,4744005,4751201,4752100,4755502,4755503,8111700,8121400,8129000,9700500;4530703;20060404;"";00;20230124;EFATA CORPORATION;1
43851582000122;RUA ALMIRANTE LAMEGO 748 APT 1102 C CENTRO;"";"";RICARDO.SAAR1968@GMAIL.COM;"";"";"";"";99958008;48;8105;SC;88015600;4929901,5099801;5229099;20211013;"";00;20211013;"";1
41769148000172;RUA MARQ DE LAPLACE 152 TERREOTERREO 1 JARDIM NORDESTE;"";"";PSXBLINDAGEM@GMAIL.COM;"";"";"";"";20419415;11;7107;SP;03690030;4520002,4520003,4520004,4520005,4520006,4520007,4520008,4743100;4520001;20210430;"";00;20210430;PSX MANUTENCAO DE VEICULOS BLINDADOS;1
41486261000140;AVENIDA FORMOSA 161 QUADRA79                  LOTE  07 VILA MARTINS;"";"";CERAMICAREIS@GMAIL.COM;"";"";"";"";98590017;62;9601;GO;76590000;"";2342702;20210407;"";00;20210407;CERMICA REIS;1
12037015000103;AVENIDA Sete de Setembro 819  Centro;"";"";"";"";"";"";"";81142624;66;1080;MT;78335000;"";4520002;20100602;"";00;20240920;"";1
36791446000129;RUA COMERCIANTE JOAO RODRIGUES DE LIMA 221  MANGABEIRA;"";"";CLEANE.DOMINGUES@HOTMAIL.COM;"";"";"";"";87519935;83;2051;PB;58056540;4789099;5620104;20200327;"";00;20200327;"";1
47513508000157;RUA JOSE GUIMARAES 621  CENTRO;"";"";NOGUEIRACABEDO@YAHOO.COM;"";"";"";"";99246523;89;1077;PI;64800006;4789099,4713002;4755502;20220810;"";00;20220810;"";1
24406010000190;AVENIDA GONCALVES DIAS 1116  MOROPOIA (CENTRO);"";"";PIMENTAGRILLSELFSERVICE@GMAIL.COM;"";"";"";"";82162445;98;0889;MA;65110000;5620101;5611201;20160317;"";00;20230529;"";1
15157059000165;AVENIDA JURACY LUIZ DE CASTRO 870  JARDIM PANTANAL;"";"";"";"";"";"";"";35742322;67;9087;MS;79580000;4789099,4330403,4330402,4329105,4744001;4744099;20120307;"";00;20120307;"";1
35546701000105;RUA OITO 188  JARDIM DO TREVO;"";"";"";"";"";"";"";88652112;33;4553;MG;35054410;"";9602501;20191119;"";00;20191119;"";1
31432685001060;RUA PEDRO ALVES 00057       SALA 202 SANTO CRISTO;"";"";ELIANDRO.ARAUJO@KAPSCH.NET;21655313;11;"";"";35887740;11;6001;RJ;20220280;3312102,4669999,6201501,6209100,7112000,7739099;4329104;20150518;"";00;20150518;"";2
48045521000191;AVENIDA OCTAVIO MANGABEIRA 000010       OUTROS TERRENO ARMACAO;"";"";FLAVIOAND9@HOTMAIL.COM;"";"";"";"";21324232;71;3849;BA;41750240;5611204,5611205,8591100,9313100,9319101,9319199,9329899;9311500;20220922;"";00;20220922;COMPLEXO PRAIANA DE BEACH SPORTS;1
41292213000111;"RUA DALVA RAPOSO 301 BLOCO 14;ANDAR 5;APT 501 MARIA PAULA";"";"";2CSACESSORIOS@GMAIL.COM;"";"";"";"";35831656;21;5897;RJ;24754221;4755502,5611204;4723700;20210320;"";00;20210320;"";1
02341030000430;AVENIDA ARAGUAIA 2110  ADEMAR GUIMARAES;"";"";"";"";"";"";"";33158800;62;0567;PA;68552412;"";9491000;20201104;"";00;20201104;IGREJA EVANGELICA ASSEMBLEIA DE DEUS DE ANAPOLIS;2
45147177000153;RUA PROFESSOR LOURIVAL MUNIZ 172  GLORIA;"";"";JESUSNAURA22@GMAIL.COM;"";"";"";"";84863745;92;0255;AM;69027640;5620104;5620101;20220203;"";00;20220203;"";1
45714137000146;RUA QUADRA 1 02  YPIRANGA;"";"";SASASILVA.SC@GMAIL.COM;"";"";"";"";93351924;61;1066;GO;72879300;"";4330404;20220320;"";00;20220320;"";1
37488502000113;AVENIDA DOM HELDER CAMARA 7656  ABOLICAO;"";"";MARIA.FLOR.LOVE@HOTMAIL.COM;"";"";"";"";64141576;21;6001;RJ;20751014;"";8592999;20200622;"";00;20240730;"";1
51110606000110;RUA ACARA 46  SAO LUIZ GONZAGA;"";"";ATOMOBORDADOS@YAHOO.COM.BR;"";"";"";"";81235014;54;8785;RS;99054430;1340599;1412602;20230620;"";00;20230620;"";1
13852499000379;RUA JULIETA DE MANCILHA PASSOS 357  JARDIM NOVO AMANHECER;"";"";CASADOSOVOS@GMAIL.COM;"";"";"";"";39612036;12;6589;SP;12316570;"";4712100;20160718;"";00;20160718;EMPORIO DOS PAES NOVO AMANHECER;2
44305229000100;RUA DOS JEQUITIBAS 475 QUADRA 01 LOTE 13 SAO BENTO;"";"";CASTROROMEU729@GMAIL.COM;"";"";"";"";98451458;37;4331;MG;35530000;4322301;4399103;20211119;"";00;20240819;"";1
12442283000100;RUA DOS ANDRADAS 00029       BOX 5 CENTRO;"";"";WWW.ODONTOSPINGOLA@GMAIL.COM;"";"";97752591;21;22783825;21;6001;RJ;20051001;8660700;8630504;20100723;"";00;20100723;"";1
15535671000124;RUA luiz fabbri 889  jardim Sao paulo;"";"";kikostain@hotmail.com;"";"";"";"";97255470;16;6959;SP;13580000;"";4520002;20120515;"";00;20240925;"";1
40467895000193;RUA ARACA 970  NOVA PAROBE;"";"";ANANIASDELIMARODRIGUES@GMAIL.COM;"";"";"";"";80610760;51;9825;RS;95630000;"";9700500;20210119;"";00;20210119;"";1
22653434000123;AVENIDA VERGNIAUD MENDES CAETANO 833  COESTER;"";"";DRIKA.MORAES69@GMAIL.COM;"";"";"";"";81740015;17;6411;SP;15603012;4530703;4520001;20150616;"";00;20150616;"";1
51568621000107;ESTRADA JOSE MOREIRA FRANCO 2300  ITAPETI;"";"";GILMARA.MASSOTERAPEUTA@GMAIL.COM;"";"";"";"";74529458;11;6467;SP;08900000;4930201,4930202;5320201;20230726;"";00;20230726;"";1
16812268000168;RUA TABAPUA 1123 CONJ  38 ITAIM BIBI;"";"";CONTATO@SEVILHA.COM.BR;28796682;11;"";"";28796652;11;7107;SP;04533014;"";6810201;20120801;"";00;20120801;CONTATO SERVICOS ADMINISTRATIVOS;1
32345338000171;PASSAGEM PASSAGEM 01 4476 SALA  A JARDIM INDEPENDENTE I;"";"";"";"";"";"";"";91919975;93;0411;PA;68376710;6399200,7410299,7490105,7490199,8219999,8299703,8299707;8299799;20190103;"";00;20190103;MOREIRA REPRESENTACAO;1
10983995000101;ESTRADA MUNIC DE MIGUELOPOLIS A APARECIDA DO SALTO 5 KM ENTRAR A DIR S/N       FAZENDA LAGEADO ZONA RURAL;"";"";vilmarteles@netsite.com.br;38182338;16;38182338;16;38180788;16;6695;SP;14530000;"";0113000;20090724;"";00;20090724;"";1
21930705000188;ESTRADA DA CACHAMORRA 1370 APT 204 CAMPO GRANDE;"";"";belbrito2011@gmail.com;"";"";"";"";24161675;21;6001;RJ;23040150;5620104,5620102,9329899,8599699,4924800,1093701,7729202;8230001;20150225;"";00;20150225;"";1
51369107000142;RUA HELENA QUISTEIN FANELI 420  BALNEARIO ITAOCA;"";"";GUUHSANCHES2@GMAIL.COM;"";"";"";"";54792224;11;6723;SP;11730000;7912100;7990200;20230710;"";00;20230710;"";1
40673068000156;RUA CUZCO 18 CASA DOS FUNDOS BETHANIA;"";"";PAULO.VIDALCRUZ@HOTMAIL.COM;"";"";"";"";88890351;31;4625;MG;35164526;"";4399103;20210202;"";00;20241223;"";1
23054102000195;RUA SAO JOSE 15 CASA PARQUE ALVORADA II;"";"";"";"";"";"";"";91260312;99;0803;MA;65919510;"";4923001;20150813;"";00;20150813;"";1
09566469000167;RUA PRIMO CARAVIERI 10  PARQUE RESIDENCIAL CALIFORNIA;"";"";geniuscontabil@terra.com.br;"";"";"";"";44882426;11;6293;SP;13232210;"";4771701;20080430;"";00;20080430;"";1
39256435000137;"RUA CANADA OESTE SN QUADRA 27;LOTE 21 JARDIM AMERICA";"";"";ESDRASSOARES10@YAHOO.COM;"";"";"";"";76109793;21;5839;RJ;23810060;4763601;4761003;20200930;"";00;20200930;"";1
42973115000102;RUA SAO JOSE 55 A CENTRO;"";"";JURANDIRDEMORAES@YAHOO.COM.BR;"";"";"";"";"";"";4633;MG;35900002;4789099;9529102;19921215;"";00;20051103;CHAVE DE OURO;1
30145847000125;RUA NESTOR DA SILVA RIBEIRO 476 CASA  B JARDIM SAO PAULO II;"";"";CLAUDEMIRHILARIO@HOTMAIL.COM;"";"";"";"";98014633;44;8461;PR;87114472;4530703,4541206;4619200;20180409;"";00;20231213;INGAPARTS;1
37200497000100;RUA TIRADENTES 63  CENTRO;"";"";RM5BR@HOTMAIL.COM;"";"";"";"";84060918;94;0627;PA;68639000;7119704,7739002,8610101,8621601,8621602,8630501,8630502,8630503,8640202,8640204,8640205,8640206,8640207,8640208,8640209;8610102;20200521;"";00;20200521;CLINICA CARDENAS;1
23738276000177;LARGO TERRA NOSTRA 75  RESIDENCIAL TERRA NOSTRA;"";"";EXATOCONTABEIS@GMAIL.COM;32453258;17;32453258;17;32453767;17;6615;SP;15200000;5611203,5620104;5620101;20151126;"";00;20151126;GG SALGADOS;1
08783719000158;"AVENIDA OSMAR ROSA DA SILVA SN QUADRA 01;LOTE 03 RESIDENCIAL SUL";"";"";"";33833138;62;"";"";82005215;62;0085;GO;76560000;3811400,8130300;8230001;20070413;"";00;20070413;"";1
49386623000133;AVENIDA PRESIDENTE VARGAS 00590       SAL 1808 CENTRO;"";"";CVBTERAPIA@GMAIL.COM;"";"";"";"";91759554;21;6001;RJ;20071902;"";8650005;20230130;"";00;20230130;CVB TERAPIA;1
45035105000114;RUA D34 532 QUADRA1                   LOTE  11 CONJ CACHOEIRA DOURADA;"";"";SANTOSDP07@GMAIL.COM;"";"";93969265;62;82511847;62;9373;GO;74363055;"";8650004;20220127;"";00;20220127;CCR FISIOTERAPIA LTDA;1
32677135000182;RUA DESEMBARGADOR FELINTO BASTOS 288       TERREO CENTRO;"";"";RCASSESSORIA@LIVE.COM;"";"";"";"";32235525;75;3515;BA;44002560;4753900,4757100;4754701;20190205;"";00;20190205;INOVE MOVEIS;1
11023438000101;RUA HENRIQUE ALENCAR 4  CENTRO;"";"";"";35521662;88;35521662;88;35521662;88;1463;CE;63210000;4755503,4782201;4781400;20090731;"";00;20090731;"";1
50678376000128;RUA JOSE ANTONIO PEREIRA 1902 SALA  15 IPIRANGA;"";"";SOCIETARIO@EXCONBRASIL.COM.BR;"";"";00000000;0000;33809115;48;8327;SC;88111490;"";6436100;20230515;105;00;20230515;"";1
28638144000197;RUA FILADELFO TAVARES BEZERRA 18 CASA CRUZEIRO;"";"";"";"";"";"";"";89460906;81;2337;PE;55660000;4759899;4789005;20170914;"";00;20250123;GH PULVERIZACAO DE PRAGAS E INSETOS;1
49632476000134;RUA AIRTON SENA 280  CENTRO;"";"";ROCHAFERNANDAMARQUESDAROCHA@GMAIL.COM;"";"";"";"";95172167;86;1109;PI;64110000;4781400,4772500,4783101;9602501;20230216;"";00;20230216;"";1
34026884000175;RUA JOSE SIMPLICIO MOREIRA 43  BRAUNAS;"";"";MAICEVIEIRAMARINHO@GMAIL.COM;"";"";"";"";99200750;31;4123;MG;31370437;"";8630503;20190625;"";00;20190625;CONSULTORIO MEDICO - DRA. MAICE VIEIRA MARINHO;1
44792218000100;RUA JOSE ANTONIO MARTINS 222  VILA SAO PAULO;"";"";DOMCONEPIZZAS@GMAIL.COM;"";"";"";"";47030090;11;7107;SP;04651070;"";5611201;20220108;"";00;20220108;"";1
30666781000119;RUA BALTAZAR SOARES 236  CIDADE DUTRA;"";"";PRI_MRAMOS@HOTMAIL.COM;"";"";"";"";37969615;11;7107;SP;04805350;4723700,5612100,5611201;5320202;20180611;"";00;20230126;"";1
23915498000118;RUA JOAQUIM DE DEUS NUNES 141 CASA VILA NOVA;"";"";bruna.oliveira@cangucu.rs.gov.br;"";"";"";"";84773079;53;8587;RS;96600000;"";5320202;20160106;"";00;20160106;"";1
47567992000105;AVENIDA CASPER LIBERO 58 SALA  110 CENTRO;"";"";FELIPE.FERNANDES@PROPERHOMEIMOVEIS.COM.BR;"";"";00000000;0000;47639808;11;7107;SP;01033900;8291100,6822600;8211300;20220815;105;00;20220815;PROPER HOME ADMINISTRACAO;1
24977757000106;FAZENDA CAMPO LIMPO SN  ZONA RURAL;"";"";ALECIO.JUNIOR@CAEX.GLOBAL;"";"";"";"";31721627;16;6503;SP;14540000;0121101,0115600;0113000;20160609;"";00;20160609;"";1
48509071000140;RUA SANTOS DUMONT 120  ALTO;"";"";SCOTTICONTABILIDADE@GMAIL.COM;"";"";00000000;0000;35451218;46;7995;PR;85685000;0111302,4622200,4632001;0115600;20221104;105;00;20221104;"";1
47615140000138;RUA ITAPIMIRUM 35 APT   191 VILA ANDRADE;"";"";CONTPRS@UOL.COM.BR;"";"";"";"";91322500;11;7107;SP;05716090;6810201,6810202,8299799;8219999;20220817;"";00;20220817;AEB;1
22856273000175;RUA REINALDO FERREIRA 233  CARLOS CASSUCCI;"";"";ESCRITORIO_SECON@HOTMAIL.COM.BR;"";"";"";"";99431036;19;7095;SP;13720000;4742300,7319002;4321500;20150715;"";00;20150715;"";1
42312350000133;AVENIDA DEPUTADO PAULINO ROCHA 255 APT 212 CAJAZEIRAS;"";"";MARIA_MILENE10@HOTMAIL.COM;"";"";"";"";99691043;85;1389;CE;60864311;"";4763602;20210614;"";00;20210614;"";1
39951639000198;ALAMEDA CURUCA 246  ESTRELA;"";"";CHILONALMEIDA@GMAIL.COM;"";"";"";"";84741820;91;0447;PA;68743210;"";4723700;20201130;"";00;20201130;"";1
35474859000117;RUA FREI FRANCISCO SAMPAIO 208 APT 23 EMBARE;"";"";HELENICE_PRETA@HOTMAIL.COM;"";"";"";"";32716529;13;7071;SP;11040221;"";9602502;20191111;"";00;20191111;"";1
15247947000179;"RUA MINISTRO ROBERTO CARDOSO ALVES 127 APT 31;BLOCO B SANTO AMARO";"";"";AURECI.BORGES@TERRA.COM.BR;"";"";"";"";55218413;11;7107;SP;04737000;9602502;8712300;20120322;"";00;20120322;"";1
12700676000177;RUA VISCONDE LUIZ BOTELHO MOURAO 328  JARDIM FLORIDA;"";"";DANILO@DVACONSULTORIA.COM.BR;"";"";"";"";99250459;44;7483;PR;87300090;4322301;9521500;20101020;"";00;20101020;"";1
23743366000156;RUA FRANCISCO ENEAS DE LIMA 1741  CENTRO;"";"";CASADACONSTRUCAOQUIXADA@GMAIL.COM;"";"";"";"";98185078;88;1527;CE;63900231;4742300,4743100,4744002,4744003,4744005;4744099;20151123;"";00;20151123;CASA DA CONSTRUCAO;1
24683093000164;AVENIDA TANCREDO NEVES 1189       EDIF EDFICIO              GUIMARAES TRADE           SALA 1603 CAMINHO DAS ARVORES;"";"";PROCURADORIAPRECISAO@GMAIL.COM;"";"";"";"";30113439;71;3849;BA;41820020;7490104;8291100;20160428;"";00;20160428;MY CRED;1
23833618000138;RUA HENRIQUE BILLI 1309  VILA NOSSA SENHORA DAS GRACAS;"";"";LORRAINERAMOSBRAAZ@GMAIL.COM;"";"";"";"";93786629;16;6425;SP;14401041;4789099,4789001,4713002,4755502,4755503,4763601,4772500,4782202,4782201,4783102,4774100;4781400;20151213;"";00;20240917;LORRAINEBRAAZ LOJAS;1
24502685000132;RUA LUIZ EVANGELISTA 50  CENTRO;"";"";FUMCRALC.AL@GMAIL.COM.BR;35281150;82;"";"";35281150;82;2781;AL;57330000;"";8411600;19980821;"";00;19980821;FUMCRA - LC;1
21375173000164;PRACA GABRIEL PASSOS 106 LOJA C CENTRO;"";"";lazara8sousa@yahoo.com.br;"";"";"";"";88080780;37;5223;MG;35543000;4755503,4755502,9602501,4789099,9602502,4782201,4772500,4763602;4781400;20141110;"";00;20141110;"";1
23479923000173;RUA PRESIDENTE KENNEDY QUADRA 7-7  CENTRO;"";"";PAULA_F.FRAGA@HOTMAIL.COM;"";"";"";"";96077359;14;6219;SP;17010030;5620104,4724500,5611204,5611203;9602501;20151015;"";00;20151015;"";1
21099548000100;RUA ORIDES JOSE LORINI 73  BOTEVINI;"";"";"";32222290;45;32222290;45;32222290;45;7699;PR;85887000;"";8112500;20140905;"";00;20140905;RESIDENCIAL SOLARIS VILLAGE II;1
22555546000141;"RUA SANTA CATARINA 707 SALA: 02; CENTRO";"";"";VILATOTRANSPORTES@HOTMAIL.COM;32721439;67;32721267;67;32721479;67;9157;MS;79170000;4930202,4930203,4930204,5212500,5250803,5250804,7711000,7719599;4930201;20150529;"";00;20150529;VILATO TRANSPORTES;1
21451330000173;"RUA EDSON LUIZ RIGONATTO 130 APT 02;BLOCO 15;ANEXO CDHU JARDIM SANTA CLARA";"";"";LUCASCAMPOS84@YAHOO.COM.BR;"";"";"";"";94680488;19;6291;SP;13058316;9602501,4772500,9602502;5229002;20141121;"";00;20141121;"";1
37257218000136;RUA DOUTOR RENATO PAES DE BARROS 714  ITAIM BIBI;"";"";SIGNUS@UOL.COM.BR;"";"";"";"";31681960;11;7107;SP;04530001;"";6493000;20200528;"";00;20200528;CONSORCIO PLANAL-LBR;1
36730278000161;RUA BERNARDO JOSE SAMPAIO 211  BOTAFOGO;"";"";SENHASNUCLEOGESTAO@GMAIL.COM;"";"";"";"";33970900;19;6291;SP;13020450;"";9602501;20200319;"";00;20200319;"";1
10675873000158;SETOR COMUNIDADE NOSSA SENHORA DO LIVRAMENTO NO RIO CANATICU SN  ZONA RURAL;"";"";"";"";"";"";"";91952873;91;0455;PA;68815000;0322107;0161099;20090209;"";00;20240208;ASPANIL;1
45399649015359;AVENIDA BARRETOS 55  VILA NOVA SOROCABA;"";"";contato@megassessoria.com.br;32226468;15;"";"";32222096;15;7145;SP;18070810;"";9491000;20111028;"";00;20111028;CONGREGACAO VILA NOVA SOROCABA;2
43808517000114;RUA NADYR CARVALHO FRANCO 136  SANTA EDWIGES;"";"";MAYCONGLEISON42@GMAIL.COM;"";"";"";"";99358211;37;4675;MG;35680809;4742300,4744003,4321500,4322301,4744001,4789005;8129000;20211007;"";00;20240222;"";1
11683528000129;RUA CLAUDINO TOMAZIM 96  JARDIM DOS PAMPAS;"";"";MOVEISVANDO@HOTMAIL.COM;"";"";"";"";32320283;54;8953;RS;95200000;"";3101200;20100315;"";00;20100315;"";1
42373650000122;RUA PASTOR ALBERT SCHNEIDER 1299 SALA  01 BARRA DO RIO CERRO;"";"";SOCIETARIO@CONTABILTEC.CNT.BR;"";"";"";"";99503433;47;8175;SC;89260300;4789099;4755502;20210617;"";00;20210617;DECORAR CASA E JARDIM;1
31276469000181;AVENIDA JOAQUIM ROMAO BATISTA 200       A CENTRO;"";"";"";"";"";"";"";88510861;88;1447;CE;63010012;3211602;2539002;20180820;"";00;20180820;"";1
38581046000114;"RUA RIO JORDAO (LOT OLIVEIRAS) 101 QUADRA A;BLOCO 04;APT 101 AGAMENON MAGALHAES";"";"";SEVPIMENTS@HOTMAIL.COM;"";"";"";"";88509907;81;2435;PE;53640731;1749400,3299099;1359600;20200919;"";00;20200919;"";1
14961931000160;RUA DESEMBARGADOR WESTPHALEN 824 APT   202 REBOUCAS;"";"";miguel@manenti.com.br;"";"";30260523;41;30260523;41;7535;PR;80230100;4614100,4615000,4663000,4665600,6204000;4321500;20111212;"";00;20111212;LUNE;1
23243786000173;RUA OSMAR ANTONIO MEIRA 200  JARDIM ROSOLEM;"";"";EZIOLACERDA256@GMAIL.COM;55144853;11;91027682;19;99520306;19;2951;SP;13185305;"";9491000;20150820;"";00;20200129;"";1
39538934000117;RUA TENENTE MARIO BARBEDO 688  PARQUE EDU CHAVES;"";"";PAULINHOMGO@HOTMAIL.COM;"";"";"";"";22063814;11;7107;SP;02233020;4530704;4530703;20201023;"";00;20201023;"";1
45994013000161;RUA MINAS GERAIS 98 LOJA 01 VILA RICA;"";"";PATRICKSAMUEL203@GMAIL.COM;"";"";"";"";96317724;31;5133;MG;34580590;4541206;4543900;20220411;"";00;20220411;"";1
27703604000150;AVENIDA SAO FRANCISCO 237  COHABINHA;"";"";"";"";"";"";"";81005498;99;0723;MA;65700000;4763603;4541206;20170510;"";00;20170510;MARCELO MOTO PECAS;1
12643205000174; 5, QUEEN S ROAD, CENTRAL 12/F EDIF  12/F HENLEY BULDING CENTRAL;"";"";FINANCEIRO@BALFLEX.COM.BR;"";"";"";"";"";"";9707;EX;"";"";6462000;20101007;351;00;20220408;"";1
08176939001276;S�TIO SAO JOSE I S/N  GONZAGUINHA;"";"";"";"";"";"";"";35415282;14;6933;SP;16370000;"";0113000;20080318;"";00;20080318;"";2
30127883000166;AVENIDA SANTA GENEBRA 244  JARDIM SANTA GENEBRA;"";"";ANDERSON@SOARESCONTABIL.COM.BR;"";"";"";"";32728011;19;6291;SP;13080280;7020400,8599699,4759899,4742300,4721104,5611203,7319099,7319003;4619200;20180405;"";00;20180405;"";1
19207773000171;"RUA JAIME OVALE 440 LETRA A;LOJA 33 JARDIM PEROLA I";"";"";"";"";"";"";"";51984029;11;7107;SP;08474390;4530704,9529105;1352900;20131106;"";00;20250129;"";1
40573407000122;RUA PADRE MORORO 417  CENTRO;"";"";"";"";"";"";"";36832316;88;1417;CE;62250000;"";8630504;20210126;"";00;20210126;MARIO JORGE TAUMATURGO DIAS SOARES;1
34357271000110;RUA WAGRAM 73  VILA LEMOS;"";"";guelao99@yahoo.com.br;"";"";"";"";74045970;19;6291;SP;13100485;5611203;4712100;20190729;"";00;20190729;"";1
47317629000123;RUA CIRILO ALVES DA SILVA 174  JARDIM HELENA;"";"";SANCHES.PAULO@OUTLOOK.COM;"";"";"";"";25865156;11;7107;SP;08090600;"";4930202;20220727;"";00;20220727;"";1
41657129000154;RUA TANGARA LOJA 0 COND COMERCIAL PARQUE AQUARIUS ARACAGY;"";"";ECSJJ2401@GMAIL.COM;"";"";"";"";85263293;98;0889;MA;65110000;4721103;4723700;20210421;"";00;20210421;"";1
30798129000158;RUA 28 A 48 QUADRA45A                 LOTE  2E                  EDIF  ASTURIAS SETOR AEROPORTO;"";"";FREDERICOAC@GMAIL.COM;98336460;62;"";"";98336460;62;9373;GO;74075500;6204000,6319400,8599604;6209100;20180627;"";00;20180627;FAC TECNOLOGIA;1
09593311000267;S�TIO SAO JORGE S/N  CORREGO DO RETIRO;"";"";escritoriojorge@bol.com.br;32751858;17;32751858;17;91167406;17;6729;SP;15150000;"";0113000;20080721;"";00;20080721;"";1
51657611000148;ESTRADA VELHA DE MONTE GORDO 999 B CASA MONTE GORDO (MONTE GORDO);"";"";DANSANTOSD357@GMAIL.COM;"";"";"";"";82754522;71;3413;BA;42839796;0161003;4399103;20230802;"";00;20230802;"";1
50433494000176;AVENIDA MARGINAL DA MATA - ATE 499/500 10  COSTA AZUL I;"";"";PATRICIACOSTAMELO047@GMAIL.COM;"";"";"";"";97403084;14;6189;SP;18703820;5620104;4721102;20230425;"";00;20230425;"";1
37157157000135;AVENIDA AMAZONAS 07 CONJ CRUZ AGUAS LINDAS;"";"";BRAGAWILLERSON@GMAIL.COM;"";"";"";"";85615117;91;0415;PA;67118160;4530703,4530704,2950600,4520002;8130300;20200515;"";00;20200515;"";1
02779597000140;RUA VESPER 17  COTIA;"";"";CONTABIL.PDDE@COTIA.SP.GOV.BR;"";"";"";"";47032719;11;6361;SP;06716715;9493600,9499500;9430800;19980625;"";00;20051103;APM DA EMEFEI FRANCISCA MANOEL DE OLIVEIRA;1
50834366000134;10A RUA PARAGUASSU 10  MARIAPOLIS;"";"";PINTOFABIOJULIANORODRIGUESPINT@GMAIL.COM;"";"";"";"";99354433;51;8773;RS;95527000;"";4399103;20230526;"";00;20230526;"";1
48906863000159;RUA DOM PEDRO II - DE 1192/1193 A 2509/2510 1829 APT FATIMA II;"";"";VIEIRA.CONTABILIDADE@HOTMAIL.COM;"";"";"";"";99494676;85;1383;CE;63702045;2330399,2391501,2599301,4330405;4330404;20221215;"";00;20250205;"";1
05999670000187;RUA JACUI 00130       E 130 FDS BRAZ DE PINA;"";"";ANDERSON@EXATTACONTABIL.COM.BR;39778780;21;25606647;21;39764479;21;6001;RJ;21215080;4669999,4679601,4679604,4684202,4684299,4789005,7490104;4663000;20031112;"";00;20031112;JOTAPEDOIS CONSULTORIA;1
08680424000237;RUA NEO ALVES MARTINS 94  ZONA 03;"";"";"";"";"";"";"";30264317;44;7691;PR;87050110;4672900,4679604;4673700;20201027;"";00;20201027;"";2
48615321000127;"RUA DONA MARIA JOSE LARA 526 BLOCO 05;APT 301 CHACARAS GERVASIO MONTEIRO LARA (SAO BENEDITO)";"";"";CARLOS32GOMESDOSSANTOS@GMAIL.COM;"";"";"";"";87397414;33;5155;MG;33170230;"";9512600;20221115;"";00;20221115;"";1
38371512000137;RUA ENGENHEIRO PEDRO BAX 527 CASA  1 SANTA AMELIA;"";"";LARISSA.LAYARA@YAHOO.COM.BR;"";"";"";"";98567033;31;4123;MG;31560380;9609208;7500100;20200908;"";00;20200908;"";1
50109026000140;AVENIDA DOUTOR GALDINO DO VALLE FILHO 61 BLOCO 1                   APT   301 CENTRO;"";"";QUELDEMANE@YAHOO.COM.BR;"";"";"";"";93619568;21;5867;RJ;28625010;8630501,8630502,8630599;8630503;20230328;"";00;20230328;"";1
11364531000180;RUA INES DE CASTRO 263  JARDIM NOSSA SENHORA AUXILIADORA;"";"";FINANCEIRO@PROMOLINK.COM.BR;"";"";37225002;19;37225001;19;6291;SP;13075370;7810800,8011101,8111700,8211300,8230001,9700500;7319003;20091123;"";00;20091123;"";1
42026607000190;AVENIDA UM 140  VILA ISABEL;"";"";VICTTOALX9@GMAIL.COM;"";"";"";"";99195774;24;5883;RJ;27525540;4789099,4723700,4713002,4755501,4781400,4729699,4759801,4755503,4754701,4754703,4753900,4782201,4789005;4759899;20210520;"";00;20210520;"";1
23678520000153;RUA CONEGO MACARIO DE ALMEIDA 376  JARDIM SANTA ADELIA;"";"";GILBERTOAGUILAR@IG.COM.BR;"";"";"";"";25898570;11;7107;SP;03970000;4744001,4329199;4744099;20151117;"";00;20250318;AGUILAR MATERIAIS PARA CONSTRUCAO;1
